Branch,Depot,Line,Direction,W,Distance,Lon,Lat
416,77610,262,22,0,2954,139.75996221,35.70148872
416,77610,262,22,0,2955,139.75995095,35.70148839
416,77610,262,22,0,2956,139.75993968,35.70148807
416,77610,262,22,0,2957,139.75992842,35.70148774
416,77610,262,22,0,2958,139.75991716,35.70148741
416,77610,262,22,0,2959,139.75990589,35.70148702
416,77610,262,22,0,2960,139.75989463,35.70148662
416,77610,262,22,0,2961,139.75988336,35.70148621
416,77610,262,22,0,2962,139.7598721,35.7014858
416,77610,262,22,0,2963,139.75986084,35.7014854
416,77610,262,22,0,2964,139.75984957,35.70148499
416,77610,262,22,0,2965,139.75983831,35.70148456
416,77610,262,22,0,2966,139.75982705,35.70148411
416,77610,262,22,0,2967,139.7598158,35.70148366
416,77610,262,22,0,2968,139.75980454,35.70148321
416,77610,262,22,0,2969,139.75979328,35.70148276
416,77610,262,22,0,2970,139.75978203,35.70148231
416,77610,262,22,0,2971,139.75977077,35.70148186
416,77610,262,22,0,2972,139.7597595,35.70148137
416,77610,262,22,0,2973,139.75974823,35.70148088
416,77610,262,22,0,2974,139.75973696,35.70148039
416,77610,262,22,0,2975,139.75972569,35.70147989
416,77610,262,22,0,2976,139.75971442,35.7014794
416,77610,262,22,0,2977,139.75970315,35.70147891
416,77610,262,22,0,2978,139.75969191,35.70147838
416,77610,262,22,0,2979,139.75968067,35.70147785
416,77610,262,22,0,2980,139.75966943,35.70147732
416,77610,262,22,0,2981,139.7596582,35.7014768
416,77610,262,22,0,2982,139.75964696,35.70147627
416,77610,262,22,0,2983,139.7596357,35.70147579
416,77610,262,22,0,2984,139.75962443,35.70147535
416,77610,262,22,0,2985,139.75961317,35.7014749
416,77610,262,22,0,2986,139.7596019,35.70147445
416,77610,262,22,0,2987,139.75959064,35.70147401
416,77610,262,22,0,2988,139.75957937,35.70147356
416,77610,262,22,0,2989,139.75956812,35.70147303
416,77610,262,22,0,2990,139.75955687,35.70147246
